VAR00002,VAR00003,¼ºº°,ÇÐ·Â,°áÈ¥¿©ºÎ,ÀÚ³à¿©ºÎ,°ÅÁÖÇüÅÂ,Á¾±³,Å°¿î±â°£,¹Ý·Áµ¿¹°³ªÀÌ,»ó½ÇÈÄ°æ°ú±â°£,»ó½ÇÈÄ°æ°ú½Ã°£,¹Ý·Áµ¿¹°Á¾·ù,¹Ý·Áµ¿¹°Ä£¹Ðµµ,»ó½Ç¿¹Ãø°¡´É¼º,»ó½Ç¿øÀÎ,µÎ¹øÂ°»ó½Ç¿øÀÎ¼ýÀÚ,Ltotal,¾È¶ô»çÀÌÀ¯,ÀÓÁ¾½Ãµ¿Çà¿©ºÎ,¹Ý·Áµ¿¹°°ü°è,Á¤½Å°úÁø·á,±×³ÉÁ¤½Å°úÁø·á,Áø·á³»¿ë,ÁöÁöÀÚ¿ø,ÀÌÀü»ó½Ç°æÇè,»ó½Ç¸¶¸®¼ö,ÇÊÅÍ¸µ¼öµµÁú¹®,´Ù¸¥¹Ý·Áµ¿¹°¼ýÀÚ,´Ù¸¥µ¿¹°º¸À¯¿©ºÎ,º¸À¯¸¶¸®¼ö,»õ·Î¿îÀÔ¾ç¿©ºÎ,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,ÇÊÅÍ¸µ1,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,G12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,Âü°¡ÀÚÁ¦°Å,Stotal,SxL,filter_$,Ctotal,Gtotal,Ä£¹Ðµµ¼ýÀÚ1,¼ºº°¼ýÀÚ,¿¹Ãø°¡´É¼º¼ýÀÚ,ÇÐ·Â¼ýÀÚ,°áÈ¥¿©ºÎ¼ýÀÚ,ÀÚ³à¿©ºÎ¼ýÀÚ,°ÅÁÖÇüÅÂ¼ýÀÚ,Á¾±³¼ýÀÚ,ÁöÁöÀÚ¿ø¼ýÀÚ,ÀÓÁ¾½Ãµ¿Çà¼ýÀÚ,¹Ý·Áµ¿¹°Á¾·ù¼ýÀÚ,»ó½Ç¿øÀÎ¼ýÀÚ,¹Ý·ÁÁ¤½Å°ú¼ýÀÚ,±×³ÉÁ¤½Å°ú¼ýÀÚ,»õÀÔ¾ç¼ýÀÚ,Lmd,Smd,LmdxSmd,¹Ý·Áµ¿¹°°ü°è¼ýÀÚ,ÀÌÀü»ó½Ç¼ýÀÚ,»ó½ÇÀÇÃæ°Ý°úÈ¥¶õ,»ó½ÇÀÇ°íÅë1,º¹ÇÕºÐ¸®°íÅë,º¹ÇÕ¿Ü»ó°íÅë,Ãæ°ÝLmd,°íÅë1md,°íÅë1mdxSmd,Ãæ°ÝLmdxSmd,¿¬·É´ë,Ctotalrr,°áÈ¥2,ÂðºÐ¸®°íÅë,Âð¿Ü»ó°íÅë
2020/01/23 8:08:41 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,12,12,1,1,°í¾,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",½ºÄÚÆ,1,55, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,Ä£±¸,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,3,2,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,3,1,1,1,1,3,3,3,1,1,1,1,4,2,2,2,4,5,4,3,3,1,2,1,2,2,2,1,2,2,3,1,5,1,4,2,2,2,2,2,2,2,2,0°³¿ù,10,¾Æ´,2,2,2,4,2,2,3,3,4,2,4,2,1,24,1320,1,71,32,5,2,1,2,1,1,2,1,2,2,2,2,1,1,1,-9.55119999999999,-7.9122,75.5710046399999,1,2,34,16,33,40,1.1707,-11.6439,92.12886558,-9.26281253999997,3,73,1,17,28
2019/12/30 4:37:52 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,±âµ,17,17,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,78, ,¿¹,ºÎ¸ð-ÀÚ³,¿¹,¿¹, ,¾øÀ½,ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,5,4,5,5,5,5,1,1,2,4,1,5,1,2,2,1,1,1,3,3,1,3,1,4,4,2,1,1,1,1,5,4,2,4,5,5,2,5,5,1,3,1,1,5,1,2,1,5,5,1,5,5,5,5,5,5,1,3,3,2,3,Á×À½ÀÌ,15,¿¹,1,1,1,3,1,1,1,1,1,1,1,1,1,28,2184,1,100,14,5,2,1,2,1,1,2,2,1,2,1,1,2,2,1,13.4488,-3.9122,-52.61439536,1,1,40,34,47,57,7.1707,6.3561,-24.86633442,-28.05321254,3,104,1,21,42
2020/01/04 2:02:51 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,12,12,2,2,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",¸¸¼º,1,67, ,¿¹,ºÎ¸ð-ÀÚ³,¿¹,¿¹, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,3,3,5,5,5,5,5,3,4,3,1,2,2,2,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,1,4,3,2,1,2,1,1,1,1,3,1,1,2,3,3,1,5,3,3,3,3,3,3,3,3,3,3,Áï½Ã,3,¾Æ´,3,3,3,3,4,3,3,3,4,3,3,4,1,30,2010,1,70,39,5,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2.44880000000001,-1.9122,-4.68259536000001,1,2,35,27,36,36,2.1707,-.643899999999999,1.23126558,-4.15081253999999,2,72,1,15,25
2020/01/06 11:46:30 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,16,16,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,91, ,¾Æ´,ÇüÁ¦/ÀÚ¸,¿¹,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,5,5,5,4,5,5,4,5,2,4,3,4,4,4,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,4,3,4,4,4,3,4,5,5,3,4,2,4,4,3,2,4,4,4,1,4,4,4,4,4,4,3,3,4,3,4,0°³¿ù,12,¿¹,4,2,2,4,4,4,2,2,2,2,4,3,1,32,2912,1,108,35,5,2,1,2,1,1,2,1,2,1,1,1,2,1,1,26.4488,.0878000000000014,2.32220464000004,3,1,40,46,63,48,7.1707,18.3561,1.61166558000003,.62958746000001,2,111,1,18,49
2020/01/11 11:12:28 ¿ÀÈÄ GMT,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,¹«±,12,13,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",¸¸¼º,1,70, ,¿¹,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,2¸¶,1,2,¾Æ´, ,¾Æ´,5,2,4,4,4,5,5,5,4,3,2,3,1,3,2,5,2,2,2,3,4,4,3,2,1,1,2,2,1,1,2,2,1,3,3,2,4,3,4,2,5,5,3,2,4,2,2,2,5,3,4,3,4,3,5,1,4,2,4,3,2,2,2,2,2,2,4,0°³¿ù,11,¿¹,4,3,2,2,2,3,3,2,3,3,3,2,1,30,2100,1,90,32,5,2,2,2,2,2,2,1,2,2,1,1,1,1,1,5.44880000000001,-1.9122,-10.41919536,3,1,33,32,50,44,.170699999999997,4.3561,-8.32973442,-.326412539999993,3,94,2,21,37
2020/01/17 11:24:36 ¿ÀÈÄ GMT,¿,¿©,´ëÇÐ¿ø,±â,ÀÖÀ,°¡Á·°ú ÇÔ,¹«±,9,10,2,6,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,70, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,1¸¶,1,2,¾Æ´, ,¿¹,5,4,4,4,5,4,5,5,5,2,2,2,2,2,2,3,2,3,2,3,4,2,2,2,2,2,1,2,1,2,3,2,2,2,1,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,1,1,1,1,3,1,4,2,2,2,2,2,2,1,1,1,1,0°³¿ùÈ,3,¾Æ´,4,3,3,4,4,4,4,4,4,4,4,4,1,28,1960,1,54,46,5,2,1,3,2,2,2,1,2,1,1,1,1,1,2,5.44880000000001,-3.9122,-21.31679536,2,1,36,29,27,29,3.1707,1.3561,-5.30533442,-12.40441254,3,56,2,12,23
2020/02/03 12:26:17 ¿ÀÈÄ GMT,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,¹«±,14,15,2,3,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¸¸¼º,1,69, ,¾Æ´,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,ºÎ¸ð;Ä£±¸;¿Â¶óÀÎ Ä¿¹,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,4,4,5,5,5,5,5,2,2,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,3,3,3,2,2,2,2,2,3,3,2,2,4,1,5,2,2,3,4,4,2,2,2,2,2,0°³¿ù,24,¿¹,4,3,3,3,4,4,4,4,3,3,3,3,1,30,2070,1,82,41,5,2,1,2,2,2,2,1,2,1,1,1,1,1,1,4.44880000000001,-1.9122,-8.50699536,1,2,38,26,42,43,5.1707,-1.6439,3.14346558,-9.88741253999999,3,85,2,18,31
2020/01/08 2:23:42 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,¹«±,15,15,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",¹æ±¤¾,1,69, ,¿¹,ºÎ¸ð-ÀÚ³,¿¹,¾Æ´, ,"ÇüÁ¦, ÀÚ¸Å,³²¸Å;Ä£±¸",ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,4,4,4,5,5,5,4,5,2,2,2,2,4,2,4,2,2,2,2,2,1,2,1,1,3,2,2,2,2,3,1,1,1,1,2,3,5,4,1,5,5,3,4,3,2,2,1,2,3,2,2,2,1,4,1,4,1,4,2,3,3,2,3,4,4,5,ÀÌº°ÇÏ,10,¿¹,5,4,3,2,4,4,5,5,3,4,3,4,1,25,1725,1,86,46,5,2,1,2,2,2,2,1,2,2,1,2,2,1,1,4.44880000000001,-6.9122,-30.75099536,1,1,37,28,47,42,4.1707,.356100000000001,-2.46143442000001,-28.82871254,4,89,2,23,29
2020/01/19 7:41:01 ¿ÀÀü GMT+,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,±âµ,3,8,1,1,°³,3,"4, ¿¹»ó°¡´",¸¸¼º,1,63, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,4,4,4,4,4,4,4,3,4,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,1,3,3,4,3,3,3,3,3,3,3,3,0°³¿ù,3,¾Æ´,3,3,2,4,4,4,4,4,4,4,3,4,1,38,2394,1,91,43,3,2,1,2,2,2,2,2,1,1,1,1,1,1,1,-1.55119999999999,6.0878,-9.44339535999997,2,2,32,28,56,37,-.829300000000003,.356100000000001,2.16786558000001,-5.04861254000002,4,93,2,16,36
2019/12/26 9:58:29 ¿ÀÀü GMT+,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,4,4,2,2,°³,Á¶±Ý Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,46, ,¾Æ´,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,ºÎ¸ð,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,4,2,2,2,3,4,3,2,3,1,2,2,1,3,2,3,1,1,1,2,2,2,2,2,3,2,2,2,2,2,4,3,1,1,2,1,2,2,3,2,3,4,3,2,3,2,2,2,3,2,3,2,2,2,3,1,3,2,2,2,2,3,2,2,2,2,2,0°³¿ù,6,¾Æ´,4,3,3,4,4,3,3,3,3,2,4,3,1,31,1426,1,69,39,4,2,2,1,1,1,2,1,2,1,1,2,1,1,1,-18.5512,-.912199999999999,16.92240464,3,2,23,21,39,32,-9.8293,-6.6439,6.06056557999999,8.96628745999999,2,71,1,14,28
2020/01/18 6:49:03 ¿ÀÈÄ GMT+,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,ÃµÁ,7,10,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",1»ì¶§,2,53, ,¾Æ´,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,¾øÀ½,ÀÖÀ,3¸¶,1,2,¾Æ´, ,¾Æ´,5,3,3,4,4,4,4,4,3,2,2,2,1,2,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,3,2,4,4,3,2,4,2,2,2,3,3,3,2,2,2,3,1,3,3,3,3,4,3,3,2,3,3,3,0°³¿ùÈ,15,¿¹,4,3,3,3,4,3,3,3,3,2,3,3,1,18,954,1,81,37,5,2,2,1,1,1,2,2,1,1,1,4,1,1,1,-11.5512,-13.9122,160.70260464,1,1,30,19,44,39,-2.8293,-8.6439,120.25566558,39.36178746,2,83,1,16,33
2020/01/18 10:47:43 ¿ÀÈÄ GMT,¿,¿©,´ëÇÐ¿ø,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,±âµ,4,6,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,53, ,¿¹,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,2,2,4,5,5,4,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,3,1,3,3,2,1,1,1,2,2,2,4,2,5,4,4,2,2,2,2,1,3,2,2,1,2,1,4,1,5,2,3,2,2,4,1,2,3,2,2,0°³¿ùÈ,12,¾Æ´,4,4,4,5,4,5,3,3,5,4,4,4,1,31,1643,1,72,49,5,2,2,3,1,1,2,2,2,2,1,2,1,1,1,-11.5512,-.912199999999999,10.53700464,2,2,32,19,36,39,-.829300000000003,-8.6439,7.88496557999999,.756487460000002,3,75,1,18,28
2020/01/19 7:12:32 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,¹«±,17,17,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,49, ,¿¹,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,Ä£±¸;¹è¿ìÀÚ,¾øÀ, ,1,2,¾Æ´, ,¿¹,4,4,4,4,5,5,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0°³¿ù,6,¾Æ´,4,4,4,4,4,4,4,4,4,2,4,4,1,15,735,1,38,46,5,2,2,2,2,2,2,1,2,2,1,2,1,1,2,-15.5512,-16.9122,263.00500464,3,2,33,12,19,19,.170699999999997,-15.6439,264.57276558,-2.88691253999994,3,38,2,12,12
2020/01/22 10:15:28 ¿ÀÈÄ GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,ÃµÁ,12,12,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",±Þ¼º,2,44, ,¿¹,Ä£±¸,¾Æ´,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",ÀÖÀ,1¸¶,1,2,¾Æ´, ,¾Æ´,5,3,2,2,4,4,4,4,3,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,3,1,1,1,1,1,2,3,2,3,3,2,2,2,1,1,1,3,2,1,3,2,1,3,1,3,1,3,1,1,2,1,1,1,1,2,0°³¿ùÈ,3,¾Æ´,3,3,4,4,3,3,3,3,4,3,4,3,1,27,1188,1,53,40,5,2,1,2,1,1,2,2,2,2,1,2,1,1,1,-20.5512,-4.9122,100.95160464,2,1,27,13,29,26,-5.8293,-14.6439,71.93376558,28.63468746,3,55,1,14,22
2020/01/23 12:23:28 ¿ÀÈÄ GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,±âµ,5,5,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",±Þ¼º,2,50, ,¿¹,ºÎ¸ð-ÀÚ³,¿¹,¾Æ´, ,"ºÎ¸ð;ÇüÁ¦, ÀÚ¸Å,³²¸Å",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,3,1,2,3,5,5,5,5,3,1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,4,3,2,1,1,1,1,1,1,3,1,4,2,1,2,1,3,1,2,1,2,2,1,1,1,1,2,0,12,¾Æ´,2,3,3,2,4,2,3,4,3,2,5,3,1,17,850,1,49,36,5,2,1,2,1,1,2,2,2,2,1,2,2,1,1,-14.5512,-14.9122,216.99040464,1,2,27,18,23,27,-5.8293,-9.6439,143.81176558,86.92768746,2,50,1,11,17
2020/01/22 11:38:37 ¿ÀÈÄ GMT,¿,¿©,°íµîÇÐ±,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,11,11,1,0,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",±Þ¼º,2,61, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,³²ÀÚÄ£±¸,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,4,3,4,5,5,5,4,4,2,2,1,1,3,1,1,3,1,1,2,1,3,1,1,1,1,3,1,3,4,2,1,2,2,1,3,2,2,2,4,3,1,2,2,1,1,1,2,3,1,1,1,1,3,1,4,2,3,2,2,3,1,1,1,1,1,3°³¿ù,5,¿¹,1,1,1,1,3,1,1,1,3,2,4,1,2,27,1647,0,55,20,5,2,1,1,1,1,2,1,2,2,1,2,1,1,1,-3.55119999999999,-4.9122,17.44420464,1,2,34,22,24,33,1.1707,-5.6439,27.72396558,-5.75071253999998,2,57,1,14,22
2020/01/28 4:56:40 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,5,5,2,2,°í¾,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,60, ,¿¹,Ä£±¸,¾Æ´,¾Æ´, ,ºÎ¸ð,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,3,4,3,4,4,4,3,4,2,2,2,2,4,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,3,2,3,2,3,3,3,3,3,4,4,3,3,4,3,2,4,3,3,4,3,3,4,3,1,3,3,4,2,3,3,3,2,2,2,3,0°³¿ù,12,¿¹,4,3,2,2,2,3,3,3,3,3,3,2,1,37,2220,1,90,33,5,2,2,2,1,1,2,1,2,2,2,2,1,1,1,-4.55119999999999,5.0878,-23.15559536,2,2,31,26,53,39,-1.8293,-1.6439,-8.36383442,-9.30711254000002,2,92,1,18,35
2019/12/20 2:04:06 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,±âµ,18,18,1,1,°³,¸Å¿ì Ä£,"4, ¿¹»ó°¡´",±Þ¼º,2,73, ,¾Æ´,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,ºÎ¸ð;Ä£±¸,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,3,4,3,5,5,5,5,5,3,2,4,1,2,2,2,1,5,3,3,5,1,3,1,2,2,1,2,1,3,2,1,1,2,1,2,3,3,2,2,5,5,2,3,1,1,1,1,2,4,1,1,1,2,4,1,5,2,4,3,2,2,4,2,2,1,1,0°³¿ù,9,¿¹,2,2,2,2,3,2,2,2,2,2,4,3,1,25,1825,1,69,28,5,2,1,2,1,1,2,2,2,1,1,2,1,1,1,8.44880000000001,-6.9122,-58.39979536,3,2,35,33,32,40,2.1707,5.3561,-37.02243442,-15.00431254,2,72,1,19,29
2019/12/29 8:12:22 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,±âµ,14,15,2,3,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,77, ,¾Æ´,ÇüÁ¦/ÀÚ¸,¾Æ´,¾Æ´, ,ºÎ¸ð;Ä£±¸;´Ù¸¥ ¹Ý·Áµ,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,4,4,5,5,5,5,5,3,3,3,2,4,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,5,4,3,4,5,4,5,4,4,3,2,2,3,4,3,4,2,2,4,1,4,2,4,4,4,4,2,2,3,3,3,Áï½Ã,6,¿¹,3,3,3,3,2,2,2,2,3,2,3,3,1,43,3311,1,99,31,5,2,2,2,1,1,2,2,2,1,1,2,1,1,1,12.4488,11.0878,138.02980464,3,2,37,35,51,51,4.1707,7.3561,81.56296558,46.24388746,3,102,1,20,40
2019/12/30 11:04:36 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,¹«±,8,9,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,65, ,¾Æ´,Ä£±¸,¾Æ´,¾Æ´, ,¾øÀ½,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,4,3,2,4,5,4,4,4,2,2,2,1,4,4,5,1,4,2,2,1,3,3,2,3,2,3,3,2,4,4,4,2,1,1,1,2,3,2,2,4,4,1,2,4,1,2,1,5,4,1,2,1,2,3,1,4,2,4,2,2,3,3,2,2,2,3,0°³¿ùÈ,12,¿¹,2,2,2,3,2,2,4,4,3,1,3,3,1,38,2470,1,73,31,5,2,2,2,1,1,2,1,1,1,1,2,1,1,1,.448800000000006,6.0878,2.73220464000004,2,2,31,30,38,37,-1.8293,2.3561,14.34346558,-11.13641254,2,75,1,17,31
2019/12/30 8:35:52 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,¹Ì,¾øÀ,°¡Á·°ú ÇÔ,ºÒ±,6,6,2,3,°í¾,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,70, ,¾Æ´,ºÎ¸ð-ÀÚ³,¿¹,¾Æ´, ,"ÇüÁ¦, ÀÚ¸Å,³²¸Å;Ä£±¸",¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,2,2,2,2,5,5,5,5,4,4,4,2,2,2,5,2,5,1,4,2,3,4,3,4,3,3,4,3,2,4,4,4,4,3,4,4,2,2,2,5,5,2,2,2,2,2,2,2,5,2,2,2,2,5,1,5,2,5,2,4,4,4,4,2,4,5,0°³¿ùÈ,24,¾Æ´,2,2,2,2,2,2,4,4,3,2,2,5,1,52,3640,1,89,32,5,2,2,2,1,1,2,2,2,1,2,2,2,1,1,5.44880000000001,20.0878,109.45440464,1,2,28,37,45,48,-4.8293,9.3561,187.94346558,-97.0100125400001,2,93,1,19,32
2020/01/09 11:07:05 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,±âµ,4,4,1,1,°í¾,¸Å¿ì Ä£,"2, °©ÀÛ½º·",°£´ÜÇ,2,75, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,³²Æí,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,4,5,5,5,4,4,5,2,3,2,1,2,2,4,4,3,4,3,3,2,2,1,2,2,1,2,2,3,4,3,2,3,2,3,4,2,2,4,5,5,4,2,2,3,2,1,4,2,1,1,2,2,4,1,5,2,3,3,2,4,2,2,2,2,2,Á÷ÈÄºÎ,365,¾Æ´,4,3,3,4,4,2,2,2,4,4,4,3,2,34,2550,0,78,39,5,2,2,2,2,2,2,2,2,2,2,3,1,1,1,10.4488,2.0878,21.81500464,1,2,38,33,38,43,5.1707,5.3561,11.18246558,10.79538746,3,81,2,17,33
2020/01/09 9:20:45 ¿ÀÈÄ GMT+,¿,¿©,´ëÇÐ±³,±â,ÀÖÀ,°¡Á·°ú ÇÔ,±âµ,4,4,1,1,°í¾,¸Å¿ì Ä£,"2, °©ÀÛ½º·",°£´ÜÇ,2,75, ,¿¹,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,³²Æí,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,4,5,5,5,4,4,5,2,3,2,1,2,2,4,4,3,4,3,3,2,2,1,2,2,1,2,2,3,4,3,2,3,2,3,4,2,2,4,5,5,4,2,2,3,2,1,4,2,1,1,2,2,4,1,5,2,3,3,2,4,2,2,2,2,2,Á÷ÈÄºÎ,365,¾Æ´,4,3,3,4,4,2,2,2,4,4,4,3,1,34,2550,1,78,39,5,2,2,2,2,2,2,2,2,2,2,3,1,1,1,10.4488,2.0878,21.81500464,1,2,38,33,38,43,5.1707,5.3561,11.18246558,10.79538746,3,81,2,17,33
2020/01/17 10:30:11 ¿ÀÀü GMT,¿,¿©,´ëÇÐ±³,±â,¾øÀ,°¡Á·°ú ÇÔ,¹«±,10,10,1,1,°³,¸Å¿ì Ä£,"2, °©ÀÛ½º·",±Þ¼º,2,74, ,¾Æ´,ºÎ¸ð-ÀÚ³,¾Æ´,¾Æ´, ,¿Â¶óÀÎ Ä¿¹Â´ÏÆ¼;³²Æí,¾øÀ, ,1,2,¾Æ´, ,¾Æ´,5,5,5,5,5,5,4,4,4,2,2,2,2,2,3,4,3,2,3,2,5,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,3,3,3,2,3,2,3,2,2,1,5,2,2,2,1,2,4,1,5,3,4,4,4,3,3,3,3,3,3,0°³¿ù,3,¿¹,3,3,3,3,3,3,3,3,3,3,3,2,1,50,3700,1,84,35,5,2,2,2,2,1,2,1,2,1,1,2,1,1,1,9.44880000000001,18.0878,170.90800464,1,2,38,32,46,41,5.1707,4.3561,78.79226558,93.5265874599999,3,87,2,15,35
